eps,theta,ρ,statusQuo,universalEps,τ,sr,h,ι,s,s_,c10,c20,nRoots,time
0.5187499999999999,0.5416666666666666,1.0,False,False,0.16246115750311235,0.14001743380396112,0.48417496975464963,0.35240140729964897,0.012113646816342036,0.013006819097149173,0.011005318537461001,0.023613241956234793,1,0.5229504108428955
0.545,0.5416666666666666,1.0,False,False,0.16388609598616655,0.1398176359629546,0.48374186718742773,0.3492004089657227,0.012070906319825634,0.012958618220846074,0.011030967122061797,0.02372569162160906,1,0.5115268230438232
0.5464552886957368,0.5416666666666666,1.0,False,True,0.16396392688214134,0.1398068875042051,0.48371830568808494,0.34902293610773805,0.012068603341430709,0.012956021802804247,0.011032400602706506,0.023731879334225582,1,0.5163967609405518
0.57125,0.5416666666666666,1.0,False,False,0.16526483106789006,0.13962963642455892,0.48332289874650913,0.34599539265480656,0.012030250721787109,0.012912460979340698,0.011056808990748103,0.02383746039529189,1,0.545344352722168
0.5975,0.5416666666666666,1.0,False,False,0.1665882039133003,0.13945479232281663,0.4829179518204775,0.3427827643151448,0.011991634026148374,0.012867963511325048,0.011082704340730795,0.023948409928582524,1,0.544572114944458
0.62375,0.5416666666666666,1.0,False,False,0.1678715212908941,0.13929023968718293,0.4825246862233004,0.33957327831532685,0.011954758297749564,0.012825097337257684,0.01110863269850702,0.024058223978654873,1,0.5196974277496338
0.65,0.5416666666666666,1.0,False,False,0.16910437120714447,0.13913720246215364,0.48214535653014096,0.33636158913718406,0.01191979785509613,0.012783970711563232,0.01113468436342895,0.024167494640660443,1,0.5141391754150391
0.02,0.5833333333333334,1.0,False,False,0.11842883146399465,0.14853369348947063,0.4978610566101614,0.4023549608867049,0.013763867595337292,0.014705472780376214,0.010693301716474478,0.02147039603592312,1,0.5243775844573975
0.04625,0.5833333333333334,1.0,False,False,0.12146881806292013,0.14782199987929165,0.4969406708306195,0.4005798970995986,0.013630604833451007,0.014573664873777262,0.010698918934797763,0.021572575893733126,1,0.5097293853759766
0.0725,0.5833333333333334,1.0,False,False,0.12437330179634909,0.1471598200699451,0.49606585277783843,0.39862041473720133,0.013506734939607912,0.014450978468783501,0.010707507445091035,0.021677466873461042,1,0.5483431816101074
0.09875,0.5833333333333334,1.0,False,False,0.12716673860801173,0.14653879883203846,0.49523255179749814,0.3965087709474973,0.013391131245334996,0.014336881157310322,0.010718834524538796,0.021784859056724695,1,0.5506570339202881
0.125,0.5833333333333334,1.0,False,False,0.12984216673158167,0.14595876370343838,0.4944383589356825,0.39425282736954476,0.01328322480032213,0.014230260617589396,0.0107324555452638,0.021894252473304666,1,0.7975521087646484
0.15125,0.5833333333333334,1.0,False,False,0.1324038513908565,0.1454165595078195,0.4936810677421497,0.3918677902078365,0.01318236271823499,0.014130445133060282,0.010748101075309734,0.022005352496549748,1,1.3611688613891602
0.1775,0.5833333333333334,1.0,False,False,0.1348598021330985,0.14490992102177158,0.4929544789839983,0.3893674392634625,0.01308762424170441,0.014036020848131287,0.01076520784677953,0.022117903331034368,1,1.9507291316986084
0.20375,0.5833333333333334,1.0,False,False,0.137227486830322,0.14443434116593765,0.4922531083773382,0.3867714480957406,0.012998118667837255,0.013946101733831514,0.010783409208172353,0.022231431246742397,1,2.105926036834717
0.22999999999999998,0.5833333333333334,1.0,False,False,0.13950686770205067,0.1439883618667054,0.49157786174943746,0.3840889049812744,0.012913716021442388,0.013860752718184287,0.01080271233949055,0.022345980121868378,1,1.9412305355072021
0.25625,0.5833333333333334,1.0,False,False,0.1417045875337656,0.14356958550129392,0.49093038960517726,0.3813316539511003,0.012834394640733793,0.013780482333614785,0.01082330233380792,0.022460927393026082,1,2.614835739135742
0.28250000000000003,0.5833333333333334,1.0,False,False,0.14382192584059827,0.14317520582386659,0.4903060476189018,0.3785087923895484,0.012759277514783354,0.01370397683026969,0.010844699367732934,0.022576582418659535,1,2.401911735534668
0.3050254617135535,0.5833333333333334,1.0,False,False,0.14557915227233464,0.1428551180113215,0.4897876621842851,0.37604080433763615,0.012697971035776539,0.013641167898669707,0.01086363208317991,0.022676059617640916,1,1.5568573474884033
0.30875,0.5833333333333334,1.0,False,False,0.14586430268822576,0.14280390948309074,0.4897030860639331,0.37562881141726195,0.012688074736456712,0.013630934522289882,0.010866771040817976,0.022692514995635883,1,0.7195427417755127
0.335,0.5833333333333334,1.0,False,False,0.14783267192779576,0.14245488543884133,0.4891167944233791,0.3726976103775247,0.012620144132303104,0.01356016284983322,0.010889039895360065,0.022808555491314865,1,0.7987806797027588
0.36125,0.5833333333333334,1.0,False,False,0.14972382585975258,0.14212827012215562,0.48855229344461765,0.36971826831356364,0.012555977830173811,0.013492726458226169,0.010911920691741905,0.022924031693951012,1,0.7908785343170166
0.3875,0.5833333333333334,1.0,False,False,0.15155018074544066,0.14182098713042496,0.48800529343382676,0.366702669612599,0.012494950083032204,0.013427947850388783,0.010935144765567664,0.023039335532172543,1,0.7613880634307861
0.41375,0.5833333333333334,1.0,False,False,0.15330687837996523,0.1415329418999995,0.48747759116376443,0.36365211990267515,0.012437128489595115,0.013365994019345214,0.010958799240943642,0.02315454393221375,1,0.7546243667602539
0.44,0.5833333333333334,1.0,False,False,0.15500641923979278,0.1412609308754531,0.4869658538130044,0.3605773143026584,0.012381992144051591,0.013306426564402127,0.010982721559140374,0.02326917517355893,1,0.7297029495239258
0.46625,0.5833333333333334,1.0,False,False,0.15664520180122546,0.14100546385622434,0.486469623083981,0.35747940869046035,0.012329456424245473,0.013248971707365751,0.01100679951769836,0.02338300700370092,1,0.7180168628692627
0.4925,0.5833333333333334,1.0,False,False,0.1582205883467373,0.1407663651159153,0.48598856450887906,0.35435966306600847,0.012279394069401558,0.013193393506270492,0.011030954562889016,0.023496130385629588,1,0.623666524887085
0.5187499999999999,0.5833333333333334,1.0,False,False,0.1597456321737289,0.1405411298572794,0.4855245076535843,0.3512284340309078,0.012231948591570134,0.013140559405939636,0.011055537714620593,0.023608648606490864,1,0.7265756130218506
0.545,0.5833333333333334,1.0,False,False,0.1612118351209619,0.14033033371408196,0.48507382264314164,0.34808258862347474,0.012186610596067297,0.013089226893972036,0.011080076547117793,0.02372068241694357,1,0.6184163093566895
0.5464552886957368,0.5833333333333334,1.0,False,True,0.1612915563186553,0.14031903085301473,0.4850493835169361,0.3479078824452154,0.01218417393708979,0.013086466300876705,0.011081453262076893,0.023726858893652867,1,0.6047098636627197
0.57125,0.5833333333333334,1.0,False,False,0.16263123401529772,0.14013173643141233,0.4846380544477096,0.344931346520641,0.012143506523877797,0.01304016551737375,0.01110488507223496,0.02383153740303195,1,0.6913940906524658
